"Month","Day","Precip","AnnPpt","MeanTemp","DOY","PAR","VPD","Evap","SoilTemp","runNum","Site","Tmax"
5,5,0,150,18.474,125,80.584,1.234,1.083,18.474,36,"HighLat",21
5,6,0,150,18.474,126,80.836,1.234,1.087,18.474,36,"HighLat",21
5,7,0.321,150,18.474,127,48.649,1.234,1.09,18.474,36,"HighLat",21
5,8,0.486,150,18.474,128,48.793,1.234,1.093,18.474,36,"HighLat",21
5,9,0.544,150,18.474,129,48.934,1.234,1.096,18.474,36,"HighLat",21
5,10,0,150,18.474,130,81.785,1.234,1.099,18.474,36,"HighLat",21
5,11,0,150,18.474,131,82.008,1.234,1.102,18.474,36,"HighLat",21
5,12,0,150,18.474,132,82.225,1.234,1.105,18.474,36,"HighLat",21
5,13,0,150,18.474,133,82.435,1.234,1.108,18.474,36,"HighLat",21
5,14,0.164,150,18.474,134,49.584,1.234,1.111,18.474,36,"HighLat",21
5,15,0.89,150,18.474,135,49.704,1.234,1.114,18.474,36,"HighLat",21
5,16,0.612,150,18.474,136,49.82,1.234,1.116,18.474,36,"HighLat",21
5,17,0,150,18.474,137,83.22,1.234,1.119,18.474,36,"HighLat",21
5,18,0,150,18.474,138,83.401,1.234,1.121,18.474,36,"HighLat",21
5,19,0,150,18.474,139,83.577,1.234,1.124,18.474,36,"HighLat",21
5,20,0,150,18.474,140,83.747,1.234,1.126,18.474,36,"HighLat",21
5,21,0.837,150,18.474,141,50.347,1.234,1.128,18.474,36,"HighLat",21
5,22,0,150,18.474,142,84.069,1.234,1.13,18.474,36,"HighLat",21
5,23,1.562,150,18.474,143,50.533,1.234,1.132,18.474,36,"HighLat",21
5,24,0.244,150,18.474,144,50.621,1.234,1.134,18.474,36,"HighLat",21
5,25,0.677,150,18.474,145,50.706,1.234,1.136,18.474,36,"HighLat",21
5,26,1.141,150,18.474,146,50.787,1.234,1.138,18.474,36,"HighLat",21
5,27,0,150,18.474,147,84.774,1.234,1.14,18.474,36,"HighLat",21
5,28,1.088,150,18.474,148,50.939,1.234,1.141,18.474,36,"HighLat",21
5,29,2.671,150,18.474,149,51.01,1.234,1.143,18.474,36,"HighLat",21
5,30,0,150,18.474,150,85.129,1.234,1.144,18.474,36,"HighLat",21
5,31,0,150,18.474,151,85.236,1.234,1.146,18.474,36,"HighLat",21
6,1,0.441,150,20.588,152,51.202,1.344,1.151,20.588,36,"HighLat",21
6,2,0.635,150,20.588,153,51.26,1.344,1.152,20.588,36,"HighLat",21
6,3,1.906,150,20.588,154,51.314,1.344,1.153,20.588,36,"HighLat",21
6,4,2.474,150,20.588,155,51.364,1.344,1.154,20.588,36,"HighLat",21
6,5,0,150,20.588,156,85.686,1.344,1.155,20.588,36,"HighLat",21
6,6,0.224,150,20.588,157,51.456,1.344,1.156,20.588,36,"HighLat",21
6,7,0,150,20.588,158,85.828,1.344,1.157,20.588,36,"HighLat",21
6,8,0,150,20.588,159,85.89,1.344,1.158,20.588,36,"HighLat",21
6,9,0,150,20.588,160,85.947,1.344,1.159,20.588,36,"HighLat",21
6,10,0,150,20.588,161,85.999,1.344,1.16,20.588,36,"HighLat",21
6,11,0,150,20.588,162,86.045,1.344,1.16,20.588,36,"HighLat",21
6,12,0.325,150,20.588,163,51.651,1.344,1.161,20.588,36,"HighLat",21
6,13,0.403,150,20.588,164,51.672,1.344,1.161,20.588,36,"HighLat",21
6,14,0.13,150,20.588,165,51.69,1.344,1.162,20.588,36,"HighLat",21
6,15,0.402,150,20.588,166,51.705,1.344,1.162,20.588,36,"HighLat",21
6,16,0,150,20.588,167,86.194,1.344,1.162,20.588,36,"HighLat",21
6,17,0,150,20.588,168,86.208,1.344,1.162,20.588,36,"HighLat",21
6,18,0.544,150,20.588,169,51.73,1.344,1.162,20.588,36,"HighLat",21
6,19,0.12,150,20.588,170,51.731,1.344,1.162,20.588,36,"HighLat",21
6,20,0,150,20.588,171,86.216,1.344,1.162,20.588,36,"HighLat",21
6,21,0,150,20.588,172,86.209,1.344,1.162,20.588,36,"HighLat",21
6,22,1.14,150,20.588,173,51.717,1.344,1.162,20.588,36,"HighLat",21
6,23,0,150,20.588,174,86.177,1.344,1.162,20.588,36,"HighLat",21
6,24,0,150,20.588,175,86.153,1.344,1.162,20.588,36,"HighLat",21
6,25,0,150,20.588,176,86.124,1.344,1.161,20.588,36,"HighLat",21
6,26,0.878,150,20.588,177,51.654,1.344,1.161,20.588,36,"HighLat",21
6,27,0.263,150,20.588,178,51.63,1.344,1.16,20.588,36,"HighLat",21
6,28,0,150,20.588,179,86.005,1.344,1.16,20.588,36,"HighLat",21
6,29,0,150,20.588,180,85.954,1.344,1.159,20.588,36,"HighLat",21
6,30,4.719,150,20.588,181,51.539,1.344,1.158,20.588,36,"HighLat",21
7,1,2.754,150,21,182,51.503,1.365,1.158,21,36,"HighLat",21
7,2,0.706,150,21,183,51.463,1.365,1.157,21,36,"HighLat",21
7,3,0,150,21,184,85.7,1.365,1.156,21,36,"HighLat",21
7,4,0,150,21,185,85.623,1.365,1.155,21,36,"HighLat",21
7,5,0.472,150,21,186,51.324,1.365,1.154,21,36,"HighLat",21
7,6,0,150,21,187,85.453,1.365,1.153,21,36,"HighLat",21
7,7,0,150,21,188,85.36,1.365,1.152,21,36,"HighLat",21
7,8,0.758,150,21,189,51.157,1.365,1.15,21,36,"HighLat",21
7,9,1.936,150,21,190,51.095,1.365,1.149,21,36,"HighLat",21
7,10,0,150,21,191,85.049,1.365,1.147,21,36,"HighLat",21
7,11,0,150,21,192,84.935,1.365,1.146,21,36,"HighLat",21
7,12,0.312,150,21,193,50.889,1.365,1.144,21,36,"HighLat",21
7,13,1.529,150,21,194,50.814,1.365,1.143,21,36,"HighLat",21
7,14,0.88,150,21,195,50.736,1.365,1.141,21,36,"HighLat",21
7,15,0.169,150,21,196,50.654,1.365,1.139,21,36,"HighLat",21
7,16,0,150,21,197,84.283,1.365,1.137,21,36,"HighLat",21
7,17,0,150,21,198,84.136,1.365,1.135,21,36,"HighLat",21
7,18,0.76,150,21,199,50.391,1.365,1.133,21,36,"HighLat",21
7,19,0,150,21,200,83.827,1.365,1.131,21,36,"HighLat",21
7,20,0,150,21,201,83.664,1.365,1.129,21,36,"HighLat",21
7,21,0.38,150,21,202,50.098,1.365,1.126,21,36,"HighLat",21
7,22,0,150,21,203,83.322,1.365,1.124,21,36,"HighLat",21
7,23,0.474,150,21,204,49.886,1.365,1.122,21,36,"HighLat",21
7,24,0.411,150,21,205,49.775,1.365,1.119,21,36,"HighLat",21
7,25,0,150,21,206,82.769,1.365,1.117,21,36,"HighLat",21
7,26,0,150,21,207,82.573,1.365,1.114,21,36,"HighLat",21
7,27,2.261,150,21,208,49.423,1.365,1.111,21,36,"HighLat",21
7,28,0,150,21,209,82.166,1.365,1.108,21,36,"HighLat",21
7,29,0,150,21,210,81.954,1.365,1.106,21,36,"HighLat",21
7,30,1.098,150,21,211,49.042,1.365,1.103,21,36,"HighLat",21
7,31,0,150,21,212,81.514,1.365,1.1,21,36,"HighLat",21
8,1,0,150,19.683,213,81.285,1.297,1.095,19.683,36,"HighLat",21
8,2,0,150,19.683,214,81.052,1.297,1.091,19.683,36,"HighLat",21
8,3,1.216,150,19.683,215,48.487,1.297,1.088,19.683,36,"HighLat",21
8,4,0.59,150,19.683,216,48.34,1.297,1.085,19.683,36,"HighLat",21
8,5,0,150,19.683,217,80.317,1.297,1.082,19.683,36,"HighLat",21
8,6,1.708,150,19.683,218,48.037,1.297,1.078,19.683,36,"HighLat",21
8,7,0.247,150,19.683,219,47.88,1.297,1.075,19.683,36,"HighLat",21
8,8,0,150,19.683,220,79.534,1.297,1.071,19.683,36,"HighLat",21
8,9,0,150,19.683,221,79.262,1.297,1.067,19.683,36,"HighLat",21
8,10,0,150,19.683,222,78.984,1.297,1.064,19.683,36,"HighLat",21
8,11,0,150,19.683,223,78.701,1.297,1.06,19.683,36,"HighLat",21
8,12,0.314,150,19.683,224,47.048,1.297,1.056,19.683,36,"HighLat",21
8,13,3.972,150,19.683,225,46.872,1.297,1.052,19.683,36,"HighLat",21
8,14,0,150,19.683,226,77.82,1.297,1.048,19.683,36,"HighLat",21
8,15,0.855,150,19.683,227,46.51,1.297,1.044,19.683,36,"HighLat",21
8,16,0,150,19.683,228,77.207,1.297,1.04,19.683,36,"HighLat",21
8,17,1.489,150,19.683,229,46.135,1.297,1.035,19.683,36,"HighLat",21
8,18,0.881,150,19.683,230,45.943,1.297,1.031,19.683,36,"HighLat",21
8,19,0,150,19.683,231,76.246,1.297,1.027,19.683,36,"HighLat",21
8,20,0.103,150,19.683,232,45.549,1.297,1.022,19.683,36,"HighLat",21
8,21,1.816,150,19.683,233,45.348,1.297,1.018,19.683,36,"HighLat",21
8,22,0.34,150,19.683,234,45.144,1.297,1.013,19.683,36,"HighLat",21
8,23,0.366,150,19.683,235,44.936,1.297,1.008,19.683,36,"HighLat",21
8,24,0,150,19.683,236,74.543,1.297,1.004,19.683,36,"HighLat",21
8,25,0,150,19.683,237,74.188,1.297,0.999,19.683,36,"HighLat",21
8,26,0.711,150,19.683,238,44.296,1.297,0.994,19.683,36,"HighLat",21
8,27,0,150,19.683,239,73.462,1.297,0.989,19.683,36,"HighLat",21
8,28,0,150,19.683,240,73.092,1.297,0.984,19.683,36,"HighLat",21
8,29,0,150,19.683,241,72.718,1.297,0.979,19.683,36,"HighLat",21
8,30,0,150,19.683,242,72.338,1.297,0.974,19.683,36,"HighLat",21
8,31,0.159,150,19.683,243,43.173,1.297,0.969,19.683,36,"HighLat",21
9,1,0,150,16.723,244,71.566,1.143,0.96,16.723,36,"HighLat",21
9,2,0.738,150,16.723,245,42.704,1.143,0.954,16.723,36,"HighLat",21
9,3,0,150,16.723,246,70.777,1.143,0.949,16.723,36,"HighLat",21
9,4,0,150,16.723,247,70.376,1.143,0.944,16.723,36,"HighLat",21
9,5,0,150,16.723,248,69.971,1.143,0.938,16.723,36,"HighLat",21
9,6,0,150,16.723,249,69.562,1.143,0.933,16.723,36,"HighLat",21
9,7,0,150,16.723,250,69.149,1.143,0.927,16.723,36,"HighLat",21
9,8,0.62,150,16.723,251,41.24,1.143,0.922,16.723,36,"HighLat",21
9,9,0.081,150,16.723,252,40.987,1.143,0.916,16.723,36,"HighLat",21
9,10,0,150,16.723,253,67.888,1.143,0.91,16.723,36,"HighLat",21
9,11,0,150,16.723,254,67.461,1.143,0.904,16.723,36,"HighLat",21
9,12,0,150,16.723,255,67.03,1.143,0.899,16.723,36,"HighLat",21
9,13,1.597,150,16.723,256,39.958,1.143,0.893,16.723,36,"HighLat",21
9,14,0,150,16.723,257,66.16,1.143,0.887,16.723,36,"HighLat",21
9,15,0.784,150,16.723,258,39.432,1.143,0.881,16.723,36,"HighLat",21
9,16,0,150,16.723,259,65.277,1.143,0.875,16.723,36,"HighLat",21
9,17,1.15,150,16.723,260,38.899,1.143,0.869,16.723,36,"HighLat",21
9,18,0,150,16.723,261,64.384,1.143,0.863,16.723,36,"HighLat",21
9,19,0,150,16.723,262,63.934,1.143,0.857,16.723,36,"HighLat",21
9,20,2.341,150,16.723,263,38.089,1.143,0.851,16.723,36,"HighLat",21
9,21,0.779,150,16.723,264,37.816,1.143,0.845,16.723,36,"HighLat",21
9,22,2.317,150,16.723,265,37.542,1.143,0.839,16.723,36,"HighLat",21
9,23,0.282,150,16.723,266,37.267,1.143,0.833,16.723,36,"HighLat",21
9,24,1.098,150,16.723,267,36.991,1.143,0.827,16.723,36,"HighLat",21
9,25,1.46,150,16.723,268,36.715,1.143,0.82,16.723,36,"HighLat",21
9,26,0.768,150,16.723,269,36.437,1.143,0.814,16.723,36,"HighLat",21
9,27,0.083,150,16.723,270,36.159,1.143,0.808,16.723,36,"HighLat",21
9,28,0,150,16.723,271,59.8,1.143,0.802,16.723,36,"HighLat",21
9,29,0.107,150,16.723,272,35.601,1.143,0.795,16.723,36,"HighLat",21
9,30,0,150,16.723,273,58.868,1.143,0.789,16.723,36,"HighLat",21
10,1,0.036,150,12.316,274,35.041,0.914,0.778,12.316,36,"HighLat",21
10,2,0,150,12.316,275,57.935,0.914,0.771,12.316,36,"HighLat",21
10,3,0.16,150,12.316,276,34.481,0.914,0.765,12.316,36,"HighLat",21
10,4,0,150,12.316,277,57.002,0.914,0.759,12.316,36,"HighLat",21
10,5,0.048,150,12.316,278,33.921,0.914,0.753,12.316,36,"HighLat",21
10,6,0,150,12.316,279,56.069,0.914,0.747,12.316,36,"HighLat",21
10,7,0,150,12.316,280,55.604,0.914,0.74,12.316,36,"HighLat",21
10,8,0.152,150,12.316,281,33.083,0.914,0.734,12.316,36,"HighLat",21
10,9,7.518,150,12.316,282,32.805,0.914,0.728,12.316,36,"HighLat",21
10,10,0,150,12.316,283,54.213,0.914,0.722,12.316,36,"HighLat",21
10,11,0.111,150,12.316,284,32.251,0.914,0.716,12.316,36,"HighLat",21
10,12,0.217,150,12.316,285,31.975,0.914,0.71,12.316,36,"HighLat",21
10,13,0,150,12.316,286,52.835,0.914,0.703,12.316,36,"HighLat",21
10,14,2.693,150,12.316,287,31.427,0.914,0.697,12.316,36,"HighLat",21
10,15,0,150,12.316,288,51.925,0.914,0.691,12.316,36,"HighLat",21
10,16,0,150,12.316,289,51.474,0.914,0.685,12.316,36,"HighLat",21
10,17,0,150,12.316,290,51.025,0.914,0.679,12.316,36,"HighLat",21
10,18,0.232,150,12.316,291,30.347,0.914,0.673,12.316,36,"HighLat",21
10,19,0,150,12.316,292,50.136,0.914,0.667,12.316,36,"HighLat",21
10,20,0,150,12.316,293,49.695,0.914,0.662,12.316,36,"HighLat",21
10,21,0.37,150,12.316,294,29.555,0.914,0.656,12.316,36,"HighLat",21
10,22,0,150,12.316,295,48.824,0.914,0.65,12.316,36,"HighLat",21
10,23,0,150,12.316,296,48.394,0.914,0.644,12.316,36,"HighLat",21
10,24,0,150,12.316,297,47.968,0.914,0.639,12.316,36,"HighLat",21
10,25,0,150,12.316,298,47.546,0.914,0.633,12.316,36,"HighLat",21
10,26,0.139,150,12.316,299,28.276,0.914,0.627,12.316,36,"HighLat",21
10,27,0.149,150,12.316,300,28.028,0.914,0.622,12.316,36,"HighLat",21
10,28,1.272,150,12.316,301,27.782,0.914,0.616,12.316,36,"HighLat",21
10,29,0.078,150,12.316,302,27.539,0.914,0.611,12.316,36,"HighLat",21
10,30,0,150,12.316,303,45.498,0.914,0.606,12.316,36,"HighLat",21
10,31,0.077,150,12.316,304,27.062,0.914,0.6,12.316,36,"HighLat",21
11,1,0,150,6.751,305,44.713,0.624,0.589,6.751,36,"HighLat",21
11,2,0.265,150,6.751,306,26.597,0.624,0.584,6.751,36,"HighLat",21
11,3,0,150,6.751,307,43.949,0.624,0.579,6.751,36,"HighLat",21
11,4,0.702,150,6.751,308,26.145,0.624,0.574,6.751,36,"HighLat",21
11,5,0.162,150,6.751,309,25.924,0.624,0.569,6.751,36,"HighLat",21
11,6,0.559,150,6.751,310,25.707,0.624,0.565,6.751,36,"HighLat",21
11,7,0.521,150,6.751,311,25.493,0.624,0.56,6.751,36,"HighLat",21
11,8,0,150,6.751,312,42.138,0.624,0.555,6.751,36,"HighLat",21
11,9,0,150,6.751,313,41.794,0.624,0.551,6.751,36,"HighLat",21
11,10,0,150,6.751,314,41.456,0.624,0.546,6.751,36,"HighLat",21
11,11,0.146,150,6.751,315,24.675,0.624,0.542,6.751,36,"HighLat",21
11,12,0,150,6.751,316,40.801,0.624,0.538,6.751,36,"HighLat",21
11,13,0,150,6.751,317,40.484,0.624,0.534,6.751,36,"HighLat",21
11,14,0.746,150,6.751,318,24.104,0.624,0.529,6.751,36,"HighLat",21
11,15,0,150,6.751,319,39.87,0.624,0.525,6.751,36,"HighLat",21
11,16,0,150,6.751,320,39.574,0.624,0.522,6.751,36,"HighLat",21
11,17,1.137,150,6.751,321,23.571,0.624,0.518,6.751,36,"HighLat",21
11,18,0.154,150,6.751,322,23.402,0.624,0.514,6.751,36,"HighLat",21
11,19,0,150,6.751,323,38.73,0.624,0.51,6.751,36,"HighLat",21
11,20,3.43,150,6.751,324,23.078,0.624,0.507,6.751,36,"HighLat",21
11,21,0,150,6.751,325,38.205,0.624,0.504,6.751,36,"HighLat",21
11,22,0,150,6.751,326,37.954,0.624,0.5,6.751,36,"HighLat",21
11,23,0,150,6.751,327,37.711,0.624,0.497,6.751,36,"HighLat",21
11,24,0.871,150,6.751,328,22.485,0.624,0.494,6.751,36,"HighLat",21
11,25,1.191,150,6.751,329,22.349,0.624,0.491,6.751,36,"HighLat",21
11,26,0,150,6.751,330,37.03,0.624,0.488,6.751,36,"HighLat",21
11,27,0.361,150,6.751,331,22.091,0.624,0.485,6.751,36,"HighLat",21
11,28,0.778,150,6.751,332,21.97,0.624,0.483,6.751,36,"HighLat",21
11,29,0,150,6.751,333,36.423,0.624,0.48,6.751,36,"HighLat",21
11,30,0.94,150,6.751,334,21.742,0.624,0.478,6.751,36,"HighLat",21
12,1,0.206,150,0.395,335,21.636,0.294,0.469,0.395,36,"HighLat",21
12,2,0.362,150,0.395,336,21.535,0.294,0.466,0.395,36,"HighLat",21
12,3,1.087,150,0.395,337,21.439,0.294,0.464,0.395,36,"HighLat",21
12,4,0.983,150,0.395,338,21.349,0.294,0.462,0.395,36,"HighLat",21
12,5,0,150,0.395,339,35.439,0.294,0.461,0.395,36,"HighLat",21
12,6,0,150,0.395,340,35.305,0.294,0.459,0.395,36,"HighLat",21
12,7,0.142,150,0.395,341,21.108,0.294,0.457,0.395,36,"HighLat",21
12,8,0.382,150,0.395,342,21.039,0.294,0.456,0.395,36,"HighLat",21
12,9,0.127,150,0.395,343,20.975,0.294,0.454,0.395,36,"HighLat",21
12,10,0,150,0.395,344,34.859,0.294,0.453,0.395,36,"HighLat",21
12,11,0,150,0.395,345,34.77,0.294,0.452,0.395,36,"HighLat",21
12,12,1.031,150,0.395,346,20.814,0.294,0.451,0.395,36,"HighLat",21
12,13,1.981,150,0.395,347,20.772,0.294,0.45,0.395,36,"HighLat",21
12,14,0,150,0.395,348,34.558,0.294,0.449,0.395,36,"HighLat",21
12,15,0,150,0.395,349,34.505,0.294,0.448,0.395,36,"HighLat",21
12,16,0,150,0.395,350,34.461,0.294,0.448,0.395,36,"HighLat",21
12,17,0,150,0.395,351,34.427,0.294,0.447,0.395,36,"HighLat",21
12,18,0.105,150,0.395,352,20.641,0.294,0.447,0.395,36,"HighLat",21
12,19,0,150,0.395,353,34.385,0.294,0.447,0.395,36,"HighLat",21
12,20,0,150,0.395,354,34.378,0.294,0.447,0.395,36,"HighLat",21
12,21,0.41,150,0.395,355,20.628,0.294,0.447,0.395,36,"HighLat",21
12,22,0,150,0.395,356,34.391,0.294,0.447,0.395,36,"HighLat",21
12,23,0,150,0.395,357,34.412,0.294,0.447,0.395,36,"HighLat",21
12,24,0.291,150,0.395,358,20.665,0.294,0.448,0.395,36,"HighLat",21
12,25,0.601,150,0.395,359,20.688,0.294,0.448,0.395,36,"HighLat",21
12,26,1.11,150,0.395,360,20.717,0.294,0.449,0.395,36,"HighLat",21
12,27,0,150,0.395,361,34.586,0.294,0.449,0.395,36,"HighLat",21
12,28,0,150,0.395,362,34.652,0.294,0.45,0.395,36,"HighLat",21
12,29,0,150,0.395,363,34.727,0.294,0.451,0.395,36,"HighLat",21
12,30,0,150,0.395,364,34.812,0.294,0.452,0.395,36,"HighLat",21
12,31,1.592,150,0.395,365,20.943,0.294,0.454,0.395,36,"HighLat",21
1,1,0.324,175,-2.778,1,21.005,0.124,0.451,0,37,"HighLat",21
1,2,0.755,175,-2.778,2,21.072,0.124,0.452,0,37,"HighLat",21
1,3,0,175,-2.778,3,35.24,0.124,0.454,0,37,"HighLat",21
1,4,1.181,175,-2.778,4,21.222,0.124,0.456,0,37,"HighLat",21
1,5,0,175,-2.778,5,35.508,0.124,0.457,0,37,"HighLat",21
1,6,0,175,-2.778,6,35.656,0.124,0.459,0,37,"HighLat",21
1,7,0.31,175,-2.778,7,21.487,0.124,0.461,0,37,"HighLat",21
1,8,0.526,175,-2.778,8,21.586,0.124,0.464,0,37,"HighLat",21
1,9,0.064,175,-2.778,9,21.69,0.124,0.466,0,37,"HighLat",21
1,10,0,175,-2.778,10,36.333,0.124,0.468,0,37,"HighLat",21
1,11,0,175,-2.778,11,36.524,0.124,0.471,0,37,"HighLat",21
1,12,0.631,175,-2.778,12,22.034,0.124,0.473,0,37,"HighLat",21
1,13,0.902,175,-2.778,13,22.159,0.124,0.476,0,37,"HighLat",21
1,14,0,175,-2.778,14,37.148,0.124,0.479,0,37,"HighLat",21
1,15,0,175,-2.778,15,37.373,0.124,0.482,0,37,"HighLat",21
1,16,0.573,175,-2.778,16,22.564,0.124,0.485,0,37,"HighLat",21
1,17,0,175,-2.778,17,37.847,0.124,0.488,0,37,"HighLat",21
1,18,0,175,-2.778,18,38.097,0.124,0.491,0,37,"HighLat",21
1,19,0.384,175,-2.778,19,23.013,0.124,0.494,0,37,"HighLat",21
1,20,0,175,-2.778,20,38.62,0.124,0.498,0,37,"HighLat",21
1,21,1.473,175,-2.778,21,23.336,0.124,0.501,0,37,"HighLat",21
1,22,0,175,-2.778,22,39.174,0.124,0.505,0,37,"HighLat",21
1,23,0.605,175,-2.778,23,23.678,0.124,0.508,0,37,"HighLat",21
1,24,0,175,-2.778,24,39.759,0.124,0.512,0,37,"HighLat",21
1,25,0.842,175,-2.778,25,24.037,0.124,0.516,0,37,"HighLat",21
1,26,0,175,-2.778,26,40.373,0.124,0.52,0,37,"HighLat",21
1,27,0,175,-2.778,27,40.692,0.124,0.524,0,37,"HighLat",21
1,28,0,175,-2.778,28,41.017,0.124,0.529,0,37,"HighLat",21
1,29,0,175,-2.778,29,41.349,0.124,0.533,0,37,"HighLat",21
1,30,0.115,175,-2.778,30,25.013,0.124,0.537,0,37,"HighLat",21
1,31,0.67,175,-2.778,31,25.22,0.124,0.542,0,37,"HighLat",21
2,1,0,175,3.809,32,42.386,0.451,0.555,3.809,37,"HighLat",21
2,2,0.933,175,3.809,33,25.647,0.451,0.56,3.809,37,"HighLat",21
2,3,0.793,175,3.809,34,25.866,0.451,0.565,3.809,37,"HighLat",21
2,4,0,175,3.809,35,43.482,0.451,0.57,3.809,37,"HighLat",21
2,5,0.415,175,3.809,36,26.315,0.451,0.575,3.809,37,"HighLat",21
2,6,0,175,3.809,37,44.242,0.451,0.58,3.809,37,"HighLat",21
2,7,1.531,175,3.809,38,26.779,0.451,0.585,3.809,37,"HighLat",21
2,8,0,175,3.809,39,45.026,0.451,0.59,3.809,37,"HighLat",21
2,9,0,175,3.809,40,45.426,0.451,0.595,3.809,37,"HighLat",21
2,10,0,175,3.809,41,45.831,0.451,0.6,3.809,37,"HighLat",21
2,11,0.084,175,3.809,42,27.745,0.451,0.606,3.809,37,"HighLat",21
2,12,1.165,175,3.809,43,27.994,0.451,0.611,3.809,37,"HighLat",21
2,13,0,175,3.809,44,47.076,0.451,0.617,3.809,37,"HighLat",21
2,14,0,175,3.809,45,47.5,0.451,0.622,3.809,37,"HighLat",21
2,15,0,175,3.809,46,47.929,0.451,0.628,3.809,37,"HighLat",21
2,16,0,175,3.809,47,48.362,0.451,0.634,3.809,37,"HighLat",21
2,17,0.047,175,3.809,48,29.279,0.451,0.639,3.809,37,"HighLat",21
2,18,0,175,3.809,49,49.24,0.451,0.645,3.809,37,"HighLat",21
2,19,0,175,3.809,50,49.684,0.451,0.651,3.809,37,"HighLat",21
2,20,2.425,175,3.809,51,30.079,0.451,0.657,3.809,37,"HighLat",21
2,21,1.408,175,3.809,52,30.35,0.451,0.663,3.809,37,"HighLat",21
2,22,0.467,175,3.809,53,30.623,0.451,0.669,3.809,37,"HighLat",21
2,23,0.609,175,3.809,54,30.897,0.451,0.675,3.809,37,"HighLat",21
2,24,0.548,175,3.809,55,31.173,0.451,0.681,3.809,37,"HighLat",21
2,25,0.64,175,3.809,56,31.451,0.451,0.687,3.809,37,"HighLat",21
2,26,0,175,3.809,57,52.882,0.451,0.693,3.809,37,"HighLat",21
2,27,0.346,175,3.809,58,32.01,0.451,0.699,3.809,37,"HighLat",21
2,28,0,175,3.809,59,53.818,0.451,0.705,3.809,37,"HighLat",21
3,1,0.21,175,9.799,60,32.573,0.748,0.72,9.799,37,"HighLat",21
3,2,0.118,175,9.799,61,32.857,0.748,0.726,9.799,37,"HighLat",21
3,3,0,175,9.799,62,55.235,0.748,0.732,9.799,37,"HighLat",21
3,4,0,175,9.799,63,55.709,0.748,0.739,9.799,37,"HighLat",21
3,5,0,175,9.799,64,56.185,0.748,0.745,9.799,37,"HighLat",21
3,6,0,175,9.799,65,56.662,0.748,0.751,9.799,37,"HighLat",21
3,7,0.422,175,9.799,66,34.283,0.748,0.757,9.799,37,"HighLat",21
3,8,0,175,9.799,67,57.616,0.748,0.764,9.799,37,"HighLat",21
3,9,0,175,9.799,68,58.094,0.748,0.77,9.799,37,"HighLat",21
3,10,0.173,175,9.799,69,35.143,0.748,0.776,9.799,37,"HighLat",21
3,11,0.242,175,9.799,70,35.429,0.748,0.783,9.799,37,"HighLat",21
3,12,0,175,9.799,71,59.526,0.748,0.789,9.799,37,"HighLat",21
3,13,3.177,175,9.799,72,36.001,0.748,0.795,9.799,37,"HighLat",21
3,14,0,175,9.799,73,60.478,0.748,0.802,9.799,37,"HighLat",21
3,15,0,175,9.799,74,60.953,0.748,0.808,9.799,37,"HighLat",21
3,16,1.121,175,9.799,75,36.856,0.748,0.814,9.799,37,"HighLat",21
3,17,0,175,9.799,76,61.899,0.748,0.821,9.799,37,"HighLat",21
3,18,0,175,9.799,77,62.37,0.748,0.827,9.799,37,"HighLat",21
3,19,1.978,175,9.799,78,37.703,0.748,0.833,9.799,37,"HighLat",21
3,20,0.79,175,9.799,79,37.984,0.748,0.839,9.799,37,"HighLat",21
3,21,0,175,9.799,80,63.772,0.748,0.845,9.799,37,"HighLat",21
3,22,0,175,9.799,81,64.235,0.748,0.852,9.799,37,"HighLat",21
3,23,0.152,175,9.799,82,38.818,0.748,0.858,9.799,37,"HighLat",21
3,24,0.935,175,9.799,83,39.093,0.748,0.864,9.799,37,"HighLat",21
3,25,0,175,9.799,84,65.61,0.748,0.87,9.799,37,"HighLat",21
3,26,3.57,175,9.799,85,39.638,0.748,0.876,9.799,37,"HighLat",21
3,27,0,175,9.799,86,66.513,0.748,0.882,9.799,37,"HighLat",21
3,28,0.053,175,9.799,87,40.176,0.748,0.888,9.799,37,"HighLat",21
3,29,0.25,175,9.799,88,40.442,0.748,0.894,9.799,37,"HighLat",21
3,30,0,175,9.799,89,67.844,0.748,0.899,9.799,37,"HighLat",21
3,31,0.117,175,9.799,90,40.969,0.748,0.905,9.799,37,"HighLat",21
4,1,0,175,14.797,91,68.714,0.997,0.919,14.797,37,"HighLat",21
4,2,3.084,175,14.797,92,41.486,0.997,0.924,14.797,37,"HighLat",21
4,3,0,175,14.797,93,69.569,0.997,0.93,14.797,37,"HighLat",21
4,4,0.975,175,14.797,94,41.995,0.997,0.936,14.797,37,"HighLat",21
4,5,0,175,14.797,95,70.408,0.997,0.941,14.797,37,"HighLat",21
4,6,0,175,14.797,96,70.821,0.997,0.947,14.797,37,"HighLat",21
4,7,0,175,14.797,97,71.23,0.997,0.952,14.797,37,"HighLat",21
4,8,0.419,175,14.797,98,42.981,0.997,0.958,14.797,37,"HighLat",21
4,9,0,175,14.797,99,72.034,0.997,0.963,14.797,37,"HighLat",21
4,10,0.143,175,14.797,100,43.457,0.997,0.968,14.797,37,"HighLat",21
4,11,0.672,175,14.797,101,43.692,0.997,0.973,14.797,37,"HighLat",21
4,12,1.613,175,14.797,102,43.923,0.997,0.979,14.797,37,"HighLat",21
